Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 1
5/23/2022 3:18:18 PM
Wavelength (nm),Absorbance
465.00,0.029902
464.00,0.029862
463.00,0.030234
462.00,0.030404
461.00,0.030705
460.00,0.030654
459.00,0.030948
458.00,0.031087
457.00,0.031399
456.00,0.031586
455.00,0.031795
454.00,0.031376
453.00,0.031565
452.00,0.032049
451.00,0.032435
450.00,0.032301
449.00,0.032654
448.00,0.032600
447.00,0.032777
446.00,0.032836
445.00,0.032991
444.00,0.033235
443.00,0.033293
442.00,0.033578
441.00,0.033425
440.00,0.033522
439.00,0.033696
438.00,0.033843
437.00,0.033753
436.00,0.034002
435.00,0.033982
434.00,0.034196
433.00,0.034227
432.00,0.034142
431.00,0.034846
430.00,0.034151
429.00,0.034396
428.00,0.034766
427.00,0.034471
426.00,0.034496
425.00,0.035065
424.00,0.034729
423.00,0.035018
422.00,0.035000
421.00,0.035079
420.00,0.035673
419.00,0.035235
418.00,0.035760
417.00,0.035309
416.00,0.035343
415.00,0.035171
414.00,0.034956
413.00,0.035679
412.00,0.035615
411.00,0.035001
410.00,0.035730
409.00,0.036057
408.00,0.034972
407.00,0.035093
406.00,0.036070
405.00,0.035510
404.00,0.035778
403.00,0.035756
402.00,0.035410
401.00,0.035477
400.00,0.035539
399.00,0.035213
398.00,0.035757
397.00,0.035342
396.00,0.035655
395.00,0.035316
394.00,0.035409
393.00,0.034853
392.00,0.035109
391.00,0.034867
390.00,0.034836
389.00,0.034998
388.00,0.035016
387.00,0.035742
386.00,0.035228
385.00,0.035080
384.00,0.034385
383.00,0.034607
382.00,0.034894
381.00,0.033619
380.00,0.033744
379.00,0.032953
378.00,0.033756
377.00,0.035215
376.00,0.033740
375.00,0.033211
374.00,0.032606
373.00,0.032814
372.00,0.032293
371.00,0.032049
370.00,0.032126
369.00,0.032970
368.00,0.032558
367.00,0.031799
366.00,0.033440
365.00,0.032204
364.00,0.032945
363.00,0.032603
362.00,0.032147
361.00,0.032153
360.00,0.031722
359.00,0.032349
358.00,0.033454
357.00,0.032652
356.00,0.031996
355.00,0.033508
354.00,0.031882
353.00,0.032528
352.00,0.033088
351.00,0.033806
350.00,0.032211
349.00,0.031959
348.00,0.031541
347.00,0.031823
346.00,0.032567
345.00,0.033064
344.00,0.032911
343.00,0.033738
342.00,0.033205
341.00,0.033212
340.00,0.033803
339.00,0.033139
338.00,0.034056
337.00,0.034757
336.00,0.033753
335.00,0.034674
334.00,0.034956
333.00,0.034199
332.00,0.034209
331.00,0.034683
330.00,0.036520
329.00,0.034927
328.00,0.035499
327.00,0.036012
326.00,0.037433
325.00,0.035998
324.00,0.036312
323.00,0.036131
322.00,0.036799
321.00,0.037748
320.00,0.037943
319.00,0.037531
318.00,0.038138
317.00,0.039039
316.00,0.040446
315.00,0.040968
314.00,0.040561
313.00,0.042444
312.00,0.044391
311.00,0.044495
310.00,0.046252
309.00,0.047855
308.00,0.048961
307.00,0.050108
306.00,0.051866
305.00,0.053726
304.00,0.055498
303.00,0.059134
302.00,0.059206
301.00,0.061088
300.00,0.062475
299.00,0.065426
298.00,0.065712
297.00,0.068458
296.00,0.070022
295.00,0.070240
294.00,0.072653
293.00,0.073770
292.00,0.073799
291.00,0.077865
290.00,0.078733
289.00,0.079465
288.00,0.084152
287.00,0.085799
286.00,0.088552
285.00,0.090847
284.00,0.091621
283.00,0.094940
282.00,0.096369
281.00,0.097736
280.00,0.098991
279.00,0.102600
278.00,0.103176
277.00,0.106025
276.00,0.106962
275.00,0.108595
274.00,0.111017
273.00,0.112820
272.00,0.114307
271.00,0.116657
270.00,0.119823
269.00,0.120076
268.00,0.122961
267.00,0.123909
266.00,0.127674
265.00,0.131627
264.00,0.134616
263.00,0.138281
262.00,0.143047
261.00,0.147479
260.00,0.152511
259.00,0.158940
258.00,0.164573
257.00,0.171661
256.00,0.179937
255.00,0.187742
254.00,0.198336
253.00,0.208913
252.00,0.218404
251.00,0.230731
250.00,0.243572
249.00,0.255259
248.00,0.268434
247.00,0.282639
246.00,0.293549
245.00,0.305705
244.00,0.320208
243.00,0.333117
242.00,0.346659
241.00,0.360650
240.00,0.373044
239.00,0.387956
238.00,0.402871
237.00,0.416822
236.00,0.435400
235.00,0.452333
234.00,0.470048
233.00,0.488886
232.00,0.510048
231.00,0.532247
230.00,0.555830
229.00,0.581372
228.00,0.602248
227.00,0.628637
226.00,0.658191
225.00,0.683848
224.00,0.717300
223.00,0.751461
222.00,0.781561
221.00,0.820451
220.00,0.862173
219.00,0.900124
218.00,0.946403
217.00,0.997946
216.00,1.043100
215.00,1.099486
214.00,1.156819
213.00,1.218537
212.00,1.283815
211.00,1.358620
210.00,1.430189
209.00,1.522380
208.00,1.619492
207.00,1.716159
206.00,1.857579
205.00,1.996224
204.00,2.142912
203.00,2.319484
202.00,2.501287
201.00,2.646712
200.00,2.650233
199.00,2.765563
198.00,2.855361
197.00,2.931612
196.00,2.963956
195.00,2.868944
194.00,2.752504
193.00,2.773476
192.00,2.947875
191.00,2.879607
190.00,2.884299


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 44
5/24/2022 12:49:04 PM
Wavelength (nm),Absorbance
700.00,0.005889
699.00,0.005859
698.00,0.006185
697.00,0.006187
696.00,0.006069
695.00,0.004998
694.00,0.004532
693.00,0.005950
692.00,0.005023
691.00,0.006199
690.00,0.006178
689.00,0.005730
688.00,0.005567
687.00,0.006004
686.00,0.005822
685.00,0.006210
684.00,0.005936
683.00,0.007105
682.00,0.006548
681.00,0.005941
680.00,0.006440
679.00,0.006168
678.00,0.005073
677.00,0.006236
676.00,0.005991
675.00,0.006289
674.00,0.006304
673.00,0.005948
672.00,0.005489
671.00,0.005621
670.00,0.006438
669.00,0.005933
668.00,0.006088
667.00,0.006418
666.00,0.005986
665.00,0.006025
664.00,0.006653
663.00,0.006032
662.00,0.007292
661.00,0.006180
660.00,0.006898
659.00,0.006832
658.00,0.006785
657.00,0.006561
656.00,0.007515
655.00,0.005197
654.00,0.006708
653.00,0.005651
652.00,0.006625
651.00,0.006325
650.00,0.006642
649.00,0.006659
648.00,0.005787
647.00,0.005466
646.00,0.007144
645.00,0.006094
644.00,0.006080
643.00,0.005793
642.00,0.005617
641.00,0.005867
640.00,0.007804
639.00,0.006907
638.00,0.006460
637.00,0.006662
636.00,0.006258
635.00,0.006478
634.00,0.006877
633.00,0.006677
632.00,0.006470
631.00,0.006497
630.00,0.006477
629.00,0.006787
628.00,0.006750
627.00,0.006112
626.00,0.005441
625.00,0.006679
624.00,0.007761
623.00,0.006012
622.00,0.006598
621.00,0.007445
620.00,0.007467
619.00,0.007264
618.00,0.007098
617.00,0.006380
616.00,0.007064
615.00,0.007366
614.00,0.007173
613.00,0.007461
612.00,0.007348
611.00,0.007693
610.00,0.006719
609.00,0.008304
608.00,0.007061
607.00,0.006875
606.00,0.006821
605.00,0.007722
604.00,0.007400
603.00,0.006835
602.00,0.006366
601.00,0.006751
600.00,0.006536
599.00,0.008084
598.00,0.007632
597.00,0.007741
596.00,0.007931
595.00,0.007883
594.00,0.007657
593.00,0.007576
592.00,0.008469
591.00,0.008535
590.00,0.007844
589.00,0.008370
588.00,0.007465
587.00,0.007998
586.00,0.007904
585.00,0.007424
584.00,0.007527
583.00,0.007488
582.00,0.008915
581.00,0.008359
580.00,0.008373
579.00,0.008118
578.00,0.008716
577.00,0.008232
576.00,0.009491
575.00,0.008667
574.00,0.008856
573.00,0.008733
572.00,0.008677
571.00,0.008717
570.00,0.008951
569.00,0.007939
568.00,0.008855
567.00,0.008878
566.00,0.009330
565.00,0.009705
564.00,0.009293
563.00,0.009908
562.00,0.009132
561.00,0.009432
560.00,0.010170
559.00,0.009774
558.00,0.010041
557.00,0.010144
556.00,0.010017
555.00,0.009736
554.00,0.010233
553.00,0.010398
552.00,0.012008
551.00,0.011007
550.00,0.011217
549.00,0.011095
548.00,0.010943
547.00,0.011195
546.00,0.011476
545.00,0.011577
544.00,0.011330
543.00,0.012092
542.00,0.011863
541.00,0.012309
540.00,0.012245
539.00,0.012528
538.00,0.012514
537.00,0.012599
536.00,0.012772
535.00,0.012920
534.00,0.012918
533.00,0.013049
532.00,0.013337
531.00,0.013701
530.00,0.013872
529.00,0.014023
528.00,0.014160
527.00,0.014237
526.00,0.014579
525.00,0.014810
524.00,0.014522
523.00,0.015083
522.00,0.015119
521.00,0.015368
520.00,0.015463
519.00,0.016075
518.00,0.016227
517.00,0.016055
516.00,0.016793
515.00,0.017276
514.00,0.016935
513.00,0.017111
512.00,0.017451
511.00,0.018088
510.00,0.018336
509.00,0.018564
508.00,0.018687
507.00,0.019003
506.00,0.019171
505.00,0.018853
504.00,0.019987
503.00,0.020512
502.00,0.020467
501.00,0.020587
500.00,0.021317
499.00,0.021426
498.00,0.021308
497.00,0.021840
496.00,0.022070
495.00,0.021480
494.00,0.022096
493.00,0.022445
492.00,0.023170
491.00,0.023326
490.00,0.023614
489.00,0.023539
488.00,0.024108
487.00,0.024388
486.00,0.025104
485.00,0.024802
484.00,0.025098
483.00,0.025519
482.00,0.025454
481.00,0.026158
480.00,0.025919
479.00,0.026506
478.00,0.027002
477.00,0.026910
476.00,0.027201
475.00,0.026979
474.00,0.028237
473.00,0.027936
472.00,0.028037
471.00,0.028072
470.00,0.028566
469.00,0.028809
468.00,0.029205
467.00,0.029829
466.00,0.029890
465.00,0.029974
464.00,0.029632
463.00,0.030169
462.00,0.030061
461.00,0.030639
460.00,0.030673
459.00,0.030979
458.00,0.031222
457.00,0.031414
456.00,0.031566
455.00,0.031629
454.00,0.031550
453.00,0.031778
452.00,0.032281
451.00,0.032407
450.00,0.032499
449.00,0.032743
448.00,0.032544
447.00,0.032840
446.00,0.032925
445.00,0.033176
444.00,0.033079
443.00,0.033433
442.00,0.033708
441.00,0.033523
440.00,0.033570
439.00,0.033997
438.00,0.033979
437.00,0.034123
436.00,0.034244
435.00,0.034540
434.00,0.034254
433.00,0.034329
432.00,0.034306
431.00,0.034610
430.00,0.034781
429.00,0.034690
428.00,0.034161
427.00,0.034516
426.00,0.034557
425.00,0.034854
424.00,0.035053
423.00,0.034666
422.00,0.035222
421.00,0.034710
420.00,0.035139
419.00,0.035134
418.00,0.035766
417.00,0.035625
416.00,0.035279
415.00,0.034891
414.00,0.035035
413.00,0.035102
412.00,0.035295
411.00,0.035265
410.00,0.036033
409.00,0.035364
408.00,0.035112
407.00,0.035179
406.00,0.034992
405.00,0.035348
404.00,0.036354
403.00,0.035302
402.00,0.035408
401.00,0.035420
400.00,0.035886
399.00,0.035485
398.00,0.035627
397.00,0.035653
396.00,0.035097
395.00,0.034580
394.00,0.035135
393.00,0.035379
392.00,0.034958
391.00,0.034865
390.00,0.034392
389.00,0.035145
388.00,0.035038
387.00,0.035301
386.00,0.034857
385.00,0.033729
384.00,0.034444
383.00,0.034802
382.00,0.034587
381.00,0.033944
380.00,0.033658
379.00,0.033130
378.00,0.032940
377.00,0.033371
376.00,0.035090
375.00,0.033223
374.00,0.032603
373.00,0.032937
372.00,0.032915
371.00,0.032580
370.00,0.032675
369.00,0.033078
368.00,0.032162
367.00,0.032359
366.00,0.032890
365.00,0.032383
364.00,0.033189
363.00,0.032640
362.00,0.032823
361.00,0.031319
360.00,0.032010
359.00,0.033507
358.00,0.032669
357.00,0.032303
356.00,0.032221
355.00,0.033370
354.00,0.033514
353.00,0.031854
352.00,0.033595
351.00,0.033657
350.00,0.032618
349.00,0.032429
348.00,0.032476
347.00,0.032286
346.00,0.032078
345.00,0.032541
344.00,0.033888
343.00,0.033412
342.00,0.034490
341.00,0.032792
340.00,0.034399
339.00,0.033681
338.00,0.034153
337.00,0.034274
336.00,0.032696
335.00,0.033635
334.00,0.034480
333.00,0.034776
332.00,0.034532
331.00,0.035324
330.00,0.035369
329.00,0.035489
328.00,0.036797
327.00,0.035596
326.00,0.036589
325.00,0.036413
324.00,0.035372
323.00,0.036839
322.00,0.037062
321.00,0.038246
320.00,0.037751
319.00,0.038594
318.00,0.038534
317.00,0.039409
316.00,0.039582
315.00,0.042127
314.00,0.041044
313.00,0.042647
312.00,0.043359
311.00,0.045413
310.00,0.046230
309.00,0.047390
308.00,0.048381
307.00,0.050858
306.00,0.051986
305.00,0.052632
304.00,0.055526
303.00,0.057813
302.00,0.058768
301.00,0.060640
300.00,0.061697
299.00,0.064155
298.00,0.065546
297.00,0.066886
296.00,0.068824
295.00,0.069349
294.00,0.070689
293.00,0.072430
292.00,0.072565
291.00,0.075149
290.00,0.077914
289.00,0.078642
288.00,0.082769
287.00,0.083528
286.00,0.087238
285.00,0.089141
284.00,0.091437
283.00,0.095429
282.00,0.095402
281.00,0.097278
280.00,0.099028
279.00,0.101834
278.00,0.102648
277.00,0.104497
276.00,0.107784
275.00,0.108334
274.00,0.110217
273.00,0.113213
272.00,0.112942
271.00,0.114712
270.00,0.117487
269.00,0.120164
268.00,0.121857
267.00,0.124311
266.00,0.125954
265.00,0.130140
264.00,0.132989
263.00,0.136690
262.00,0.141465
261.00,0.146589
260.00,0.149467
259.00,0.156837
258.00,0.162843
257.00,0.169010
256.00,0.176968
255.00,0.184774
254.00,0.194438
253.00,0.204517
252.00,0.215126
251.00,0.226932
250.00,0.239417
249.00,0.251139
248.00,0.263457
247.00,0.277685
246.00,0.287125
245.00,0.300138
244.00,0.316066
243.00,0.327118
242.00,0.340936
241.00,0.354809
240.00,0.366574
239.00,0.380511
238.00,0.396299
237.00,0.411353
236.00,0.428890
235.00,0.445582
234.00,0.463386
233.00,0.482430
232.00,0.503142
231.00,0.525697
230.00,0.548906
229.00,0.574862
228.00,0.597145
227.00,0.622533
226.00,0.651404
225.00,0.676408
224.00,0.710389
223.00,0.743849
222.00,0.774730
221.00,0.812413
220.00,0.852531
219.00,0.891728
218.00,0.937717
217.00,0.986615
216.00,1.032401
215.00,1.088235
214.00,1.144933
213.00,1.205052
212.00,1.272005
211.00,1.346481
210.00,1.416800
209.00,1.500107
208.00,1.599862
207.00,1.697932
206.00,1.837350
205.00,1.968436
204.00,2.115629
203.00,2.280658
202.00,2.469666
201.00,2.617780
200.00,2.674073
199.00,2.752175
198.00,2.784467
197.00,2.915354
196.00,2.927253
195.00,2.818901
194.00,2.893720
193.00,2.756998
192.00,2.688085
191.00,2.815706
190.00,2.577758


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 45
5/24/2022 1:19:04 PM
Wavelength (nm),Absorbance
700.00,0.006048
699.00,0.005338
698.00,0.006177
697.00,0.005358
696.00,0.005378
695.00,0.006368
694.00,0.004779
693.00,0.006273
692.00,0.005349
691.00,0.007324
690.00,0.005803
689.00,0.006388
688.00,0.006133
687.00,0.005680
686.00,0.005272
685.00,0.006363
684.00,0.006464
683.00,0.006866
682.00,0.006604
681.00,0.005914
680.00,0.006200
679.00,0.005572
678.00,0.005824
677.00,0.006493
676.00,0.005679
675.00,0.006149
674.00,0.006725
673.00,0.006377
672.00,0.006144
671.00,0.006147
670.00,0.006552
669.00,0.006331
668.00,0.006116
667.00,0.006896
666.00,0.007181
665.00,0.006665
664.00,0.006345
663.00,0.006627
662.00,0.007418
661.00,0.005746
660.00,0.006787
659.00,0.006944
658.00,0.006778
657.00,0.006268
656.00,0.006647
655.00,0.005251
654.00,0.006678
653.00,0.005993
652.00,0.006976
651.00,0.006081
650.00,0.006611
649.00,0.006361
648.00,0.006290
647.00,0.006111
646.00,0.007957
645.00,0.005020
644.00,0.006253
643.00,0.005720
642.00,0.005623
641.00,0.006420
640.00,0.006567
639.00,0.006516
638.00,0.006980
637.00,0.007849
636.00,0.006435
635.00,0.006588
634.00,0.007582
633.00,0.007146
632.00,0.005753
631.00,0.006326
630.00,0.005853
629.00,0.006733
628.00,0.007198
627.00,0.006424
626.00,0.006485
625.00,0.007426
624.00,0.007037
623.00,0.006872
622.00,0.006865
621.00,0.006899
620.00,0.007802
619.00,0.006923
618.00,0.007218
617.00,0.006564
616.00,0.006198
615.00,0.007281
614.00,0.007591
613.00,0.007193
612.00,0.007602
611.00,0.007336
610.00,0.008022
609.00,0.007944
608.00,0.007269
607.00,0.006700
606.00,0.007200
605.00,0.007313
604.00,0.007626
603.00,0.007262
602.00,0.007121
601.00,0.007569
600.00,0.006506
599.00,0.008569
598.00,0.007736
597.00,0.007765
596.00,0.007836
595.00,0.007937
594.00,0.008664
593.00,0.007557
592.00,0.009254
591.00,0.007760
590.00,0.007951
589.00,0.007783
588.00,0.007372
587.00,0.007418
586.00,0.007399
585.00,0.007504
584.00,0.007410
583.00,0.008853
582.00,0.008471
581.00,0.008077
580.00,0.009209
579.00,0.008458
578.00,0.008880
577.00,0.008535
576.00,0.008771
575.00,0.008929
574.00,0.008704
573.00,0.009326
572.00,0.008727
571.00,0.008960
570.00,0.009606
569.00,0.008336
568.00,0.009180
567.00,0.008710
566.00,0.009566
565.00,0.009699
564.00,0.009163
563.00,0.010044
562.00,0.009423
561.00,0.008380
560.00,0.010101
559.00,0.010024
558.00,0.010608
557.00,0.009744
556.00,0.010036
555.00,0.010683
554.00,0.010331
553.00,0.010692
552.00,0.010996
551.00,0.010712
550.00,0.010699
549.00,0.011401
548.00,0.011168
547.00,0.011589
546.00,0.011646
545.00,0.011439
544.00,0.011389
543.00,0.011760
542.00,0.012101
541.00,0.012325
540.00,0.012208
539.00,0.011934
538.00,0.012666
537.00,0.012328
536.00,0.012816
535.00,0.013064
534.00,0.013023
533.00,0.013193
532.00,0.013235
531.00,0.013842
530.00,0.013965
529.00,0.013912
528.00,0.014087
527.00,0.014496
526.00,0.014905
525.00,0.014804
524.00,0.014870
523.00,0.015249
522.00,0.015484
521.00,0.015267
520.00,0.015581
519.00,0.016075
518.00,0.016429
517.00,0.016048
516.00,0.016561
515.00,0.017699
514.00,0.017935
513.00,0.017079
512.00,0.017810
511.00,0.017970
510.00,0.018923
509.00,0.018242
508.00,0.019067
507.00,0.019208
506.00,0.018490
505.00,0.019099
504.00,0.020488
503.00,0.020209
502.00,0.020258
501.00,0.020932
500.00,0.020677
499.00,0.021315
498.00,0.021232
497.00,0.021817
496.00,0.022032
495.00,0.021879
494.00,0.022435
493.00,0.022423
492.00,0.022828
491.00,0.023505
490.00,0.023483
489.00,0.023625
488.00,0.024194
487.00,0.024036
486.00,0.025323
485.00,0.024844
484.00,0.025229
483.00,0.025368
482.00,0.025442
481.00,0.025888
480.00,0.026169
479.00,0.026396
478.00,0.026935
477.00,0.026837
476.00,0.027061
475.00,0.027352
474.00,0.028214
473.00,0.027953
472.00,0.027942
471.00,0.028061
470.00,0.028742
469.00,0.028850
468.00,0.029132
467.00,0.029508
466.00,0.029553
465.00,0.029952
464.00,0.029840
463.00,0.030148
462.00,0.030250
461.00,0.030652
460.00,0.030573
459.00,0.030880
458.00,0.031168
457.00,0.031555
456.00,0.031766
455.00,0.031762
454.00,0.031511
453.00,0.031855
452.00,0.032442
451.00,0.032013
450.00,0.032584
449.00,0.032687
448.00,0.032802
447.00,0.032921
446.00,0.032672
445.00,0.033247
444.00,0.032982
443.00,0.033629
442.00,0.033765
441.00,0.033962
440.00,0.033477
439.00,0.033804
438.00,0.033732
437.00,0.034174
436.00,0.033779
435.00,0.034778
434.00,0.034241
433.00,0.034416
432.00,0.034136
431.00,0.034781
430.00,0.035020
429.00,0.034520
428.00,0.034556
427.00,0.034721
426.00,0.034563
425.00,0.034855
424.00,0.035072
423.00,0.034976
422.00,0.035119
421.00,0.034767
420.00,0.035484
419.00,0.035536
418.00,0.035813
417.00,0.035531
416.00,0.035038
415.00,0.035404
414.00,0.035198
413.00,0.035683
412.00,0.035383
411.00,0.035150
410.00,0.035659
409.00,0.035333
408.00,0.034755
407.00,0.035024
406.00,0.035384
405.00,0.035931
404.00,0.035547
403.00,0.035753
402.00,0.036045
401.00,0.035382
400.00,0.035785
399.00,0.035347
398.00,0.035187
397.00,0.035358
396.00,0.035506
395.00,0.034903
394.00,0.036022
393.00,0.034518
392.00,0.035144
391.00,0.035422
390.00,0.034733
389.00,0.034683
388.00,0.034896
387.00,0.034468
386.00,0.034542
385.00,0.034466
384.00,0.034246
383.00,0.034514
382.00,0.034381
381.00,0.033745
380.00,0.033649
379.00,0.033604
378.00,0.033532
377.00,0.034252
376.00,0.033728
375.00,0.033679
374.00,0.033118
373.00,0.032505
372.00,0.032958
371.00,0.032748
370.00,0.032649
369.00,0.032752
368.00,0.033153
367.00,0.032594
366.00,0.033959
365.00,0.033060
364.00,0.032424
363.00,0.032565
362.00,0.032498
361.00,0.032531
360.00,0.031449
359.00,0.032794
358.00,0.032674
357.00,0.032124
356.00,0.032746
355.00,0.033372
354.00,0.032579
353.00,0.032725
352.00,0.032046
351.00,0.033323
350.00,0.032599
349.00,0.031798
348.00,0.033828
347.00,0.032819
346.00,0.033015
345.00,0.032794
344.00,0.033548
343.00,0.033387
342.00,0.033907
341.00,0.033173
340.00,0.033619
339.00,0.033822
338.00,0.033748
337.00,0.034502
336.00,0.033202
335.00,0.034204
334.00,0.034416
333.00,0.035244
332.00,0.034587
331.00,0.034550
330.00,0.035057
329.00,0.035887
328.00,0.036610
327.00,0.035380
326.00,0.035729
325.00,0.035800
324.00,0.036549
323.00,0.036894
322.00,0.037312
321.00,0.038451
320.00,0.038243
319.00,0.038612
318.00,0.038186
317.00,0.040066
316.00,0.040154
315.00,0.040816
314.00,0.040505
313.00,0.041795
312.00,0.044271
311.00,0.044551
310.00,0.045943
309.00,0.047072
308.00,0.049161
307.00,0.050916
306.00,0.051269
305.00,0.052957
304.00,0.055421
303.00,0.058482
302.00,0.058621
301.00,0.060275
300.00,0.061315
299.00,0.065525
298.00,0.065264
297.00,0.067245
296.00,0.068819
295.00,0.068934
294.00,0.070120
293.00,0.071683
292.00,0.073071
291.00,0.074760
290.00,0.077395
289.00,0.079145
288.00,0.083015
287.00,0.084850
286.00,0.087851
285.00,0.089489
284.00,0.092034
283.00,0.095700
282.00,0.097328
281.00,0.097480
280.00,0.098504
279.00,0.101069
278.00,0.102979
277.00,0.105239
276.00,0.105141
275.00,0.107970
274.00,0.111073
273.00,0.113002
272.00,0.112547
271.00,0.114025
270.00,0.117273
269.00,0.117297
268.00,0.121267
267.00,0.122618
266.00,0.124457
265.00,0.128784
264.00,0.131931
263.00,0.135034
262.00,0.139844
261.00,0.144188
260.00,0.149564
259.00,0.154901
258.00,0.160939
257.00,0.167366
256.00,0.174735
255.00,0.182657
254.00,0.191944
253.00,0.203707
252.00,0.211429
251.00,0.222728
250.00,0.235812
249.00,0.246901
248.00,0.259341
247.00,0.272622
246.00,0.283330
245.00,0.295441
244.00,0.309466
243.00,0.322108
242.00,0.335589
241.00,0.349348
240.00,0.361125
239.00,0.373985
238.00,0.390690
237.00,0.404428
236.00,0.423885
235.00,0.440230
234.00,0.457435
233.00,0.475709
232.00,0.497732
231.00,0.519050
230.00,0.542663
229.00,0.568362
228.00,0.589651
227.00,0.615320
226.00,0.643866
225.00,0.670868
224.00,0.702473
223.00,0.736208
222.00,0.766339
221.00,0.804121
220.00,0.842792
219.00,0.882407
218.00,0.928015
217.00,0.976997
216.00,1.021042
215.00,1.077397
214.00,1.133182
213.00,1.190601
212.00,1.257959
211.00,1.330457
210.00,1.402011
209.00,1.486697
208.00,1.582206
207.00,1.683264
206.00,1.825345
205.00,1.948738
204.00,2.099715
203.00,2.280431
202.00,2.421611
201.00,2.588660
200.00,2.710345
199.00,2.801887
198.00,2.771416
197.00,2.902655
196.00,2.847745
195.00,2.878545
194.00,2.847133
193.00,2.767659
192.00,2.854087
191.00,2.676066
190.00,2.687397


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 46
5/24/2022 1:49:04 PM
Wavelength (nm),Absorbance
700.00,0.006014
699.00,0.005867
698.00,0.006464
697.00,0.005506
696.00,0.005121
695.00,0.005090
694.00,0.005250
693.00,0.006407
692.00,0.005320
691.00,0.006684
690.00,0.005923
689.00,0.006678
688.00,0.005589
687.00,0.005803
686.00,0.005688
685.00,0.005641
684.00,0.005913
683.00,0.006735
682.00,0.006537
681.00,0.005878
680.00,0.006855
679.00,0.005596
678.00,0.005471
677.00,0.006045
676.00,0.006225
675.00,0.006251
674.00,0.006813
673.00,0.005900
672.00,0.006027
671.00,0.005771
670.00,0.006297
669.00,0.006299
668.00,0.005243
667.00,0.006596
666.00,0.006693
665.00,0.006927
664.00,0.005967
663.00,0.006475
662.00,0.007032
661.00,0.005951
660.00,0.006145
659.00,0.006190
658.00,0.007005
657.00,0.006267
656.00,0.007456
655.00,0.005323
654.00,0.006692
653.00,0.005489
652.00,0.006095
651.00,0.006173
650.00,0.006775
649.00,0.005883
648.00,0.005328
647.00,0.005503
646.00,0.006635
645.00,0.006425
644.00,0.007003
643.00,0.006188
642.00,0.006792
641.00,0.007093
640.00,0.007528
639.00,0.007050
638.00,0.006937
637.00,0.007508
636.00,0.005936
635.00,0.006439
634.00,0.006531
633.00,0.007823
632.00,0.006336
631.00,0.006782
630.00,0.006794
629.00,0.006347
628.00,0.006854
627.00,0.006024
626.00,0.006621
625.00,0.007229
624.00,0.007932
623.00,0.006963
622.00,0.007034
621.00,0.006623
620.00,0.007339
619.00,0.006983
618.00,0.007859
617.00,0.007160
616.00,0.006456
615.00,0.007258
614.00,0.007051
613.00,0.007646
612.00,0.007490
611.00,0.007882
610.00,0.006424
609.00,0.008159
608.00,0.006762
607.00,0.006942
606.00,0.007780
605.00,0.007607
604.00,0.007943
603.00,0.007446
602.00,0.006680
601.00,0.008080
600.00,0.007347
599.00,0.008153
598.00,0.007738
597.00,0.007779
596.00,0.007848
595.00,0.007969
594.00,0.008390
593.00,0.006660
592.00,0.008350
591.00,0.008047
590.00,0.007776
589.00,0.008671
588.00,0.007933
587.00,0.007841
586.00,0.007474
585.00,0.008041
584.00,0.007232
583.00,0.008165
582.00,0.008233
581.00,0.008136
580.00,0.009185
579.00,0.007443
578.00,0.008775
577.00,0.008743
576.00,0.009245
575.00,0.009521
574.00,0.008655
573.00,0.008951
572.00,0.009078
571.00,0.009230
570.00,0.008811
569.00,0.008326
568.00,0.009663
567.00,0.008930
566.00,0.009082
565.00,0.009201
564.00,0.009674
563.00,0.010474
562.00,0.010020
561.00,0.009005
560.00,0.010400
559.00,0.009628
558.00,0.009938
557.00,0.010162
556.00,0.009452
555.00,0.011180
554.00,0.010897
553.00,0.010714
552.00,0.010819
551.00,0.010894
550.00,0.010787
549.00,0.011495
548.00,0.011339
547.00,0.011352
546.00,0.011665
545.00,0.011389
544.00,0.011662
543.00,0.011872
542.00,0.012038
541.00,0.012040
540.00,0.012466
539.00,0.012154
538.00,0.012472
537.00,0.012302
536.00,0.012556
535.00,0.012822
534.00,0.013020
533.00,0.012833
532.00,0.013263
531.00,0.013646
530.00,0.013654
529.00,0.013765
528.00,0.014364
527.00,0.014606
526.00,0.014315
525.00,0.014869
524.00,0.014336
523.00,0.015713
522.00,0.015193
521.00,0.015450
520.00,0.015782
519.00,0.016568
518.00,0.016332
517.00,0.016019
516.00,0.016910
515.00,0.017838
514.00,0.017760
513.00,0.017878
512.00,0.018100
511.00,0.018179
510.00,0.018591
509.00,0.018087
508.00,0.019576
507.00,0.019039
506.00,0.019046
505.00,0.018820
504.00,0.020003
503.00,0.020096
502.00,0.020668
501.00,0.020943
500.00,0.021338
499.00,0.021411
498.00,0.021139
497.00,0.021848
496.00,0.021930
495.00,0.021591
494.00,0.022365
493.00,0.022821
492.00,0.023367
491.00,0.023880
490.00,0.023619
489.00,0.023450
488.00,0.024123
487.00,0.024253
486.00,0.025218
485.00,0.024763
484.00,0.025157
483.00,0.025594
482.00,0.025621
481.00,0.026264
480.00,0.025939
479.00,0.025995
478.00,0.027397
477.00,0.027268
476.00,0.027460
475.00,0.027637
474.00,0.028136
473.00,0.028224
